file,core_util,clock_period,area_um2,wirelength_um,slack,drc
0.71_1828_v2.txt,0.71,1828.0,29635.891,207791.512,-12.0,8
0.71_1829.txt,0.71,1829.0,29635.891,207290.788,-12.4,6
0.71_1829_v1.txt,0.71,1829.0,29635.891,210337.916,-9.4,13
0.71_1829_v2.txt,0.71,1829.0,29635.891,210582.22,-17.3,4
0.71_1830.txt,0.71,1830.0,29635.891,205785.748,-10.2,5
0.71_1830_v1.txt,0.71,1830.0,29635.891,209000.304,-8.0,13
0.71_1830_v2.txt,0.71,1830.0,29635.891,207245.84,-12.3,3
0.71_1831.txt,0.71,1831.0,29635.891,207495.284,-15.6,5
0.71_1831_v1.txt,0.71,1831.0,29635.891,209744.496,-16.9,5
0.71_1831_v2.txt,0.71,1831.0,29635.891,205460.692,-10.9,6
0.71_1832.txt,0.71,1832.0,29635.891,208383.872,-20.8,3
0.71_1832_v1.txt,0.71,1832.0,29635.891,205935.94,-7.5,8
0.71_1832_v2.txt,0.71,1832.0,29635.891,206850.888,-9.5,7
0.71_1833.txt,0.71,1833.0,29635.891,205419.544,-14.0,10
0.71_1833_v1.txt,0.71,1833.0,29635.891,207350.88,-12.3,4
0.71_1834.txt,0.71,1834.0,29635.891,205226.368,-22.1,4
0.71_1834_v1.txt,0.71,1834.0,29635.891,207281.684,-0.3,3
0.71_1835.txt,0.71,1835.0,29635.891,203019.7,-9.5,2
0.71_1835_v1.txt,0.71,1835.0,29635.891,206783.376,-13.1,1
0.71_1836.txt,0.71,1836.0,29635.891,205581.144,-18.7,5
0.71_1836_v1.txt,0.71,1836.0,29635.891,201637.516,0.5,4
0.71_1837.txt,0.71,1837.0,29635.891,204453.04,-14.0,6
0.71_1837_v1.txt,0.71,1837.0,29635.891,206004.264,-8.6,2
0.71_1838.txt,0.71,1838.0,29635.891,207749.896,-16.2,9
0.71_1838_v1.txt,0.71,1838.0,29635.891,203408.852,0.5,4
0.71_1839.txt,0.71,1839.0,29635.891,201893.42,-17.0,4
0.71_1839_v1.txt,0.71,1839.0,29635.891,201524.44,0.1,2
0.71_1840.txt,0.71,1840.0,29635.891,202543.756,-18.3,10
0.71_1840_v1.txt,0.71,1840.0,29635.891,200368.712,-0.0,3
0.71_1840_v2.txt,0.71,1840.0,29635.891,201324.28,0.2,5
0.71_1841.txt,0.71,1841.0,29635.891,202216.064,-12.6,1
0.71_1841_v1.txt,0.71,1841.0,29635.891,203414.148,-1.1,7
0.71_1841_v2.txt,0.71,1841.0,29635.891,202664.748,-0.5,6
0.71_1842.txt,0.71,1842.0,29635.891,199242.664,-19.2,7
0.71_1842_v1.txt,0.71,1842.0,29635.891,203466.06,0.1,6
0.71_1842_v2.txt,0.71,1842.0,29635.891,200515.06,0.1,8
0.71_1843.txt,0.71,1843.0,29635.891,196806.22,-5.7,4
0.71_1843_v1.txt,0.71,1843.0,29635.891,201886.928,-0.1,5
0.71_1843_v2.txt,0.71,1843.0,29635.891,200765.004,0.0,4
0.71_1844.txt,0.71,1844.0,29635.891,197981.524,0.1,5
0.71_1844_v1.txt,0.71,1844.0,29635.891,201341.012,0.0,7
0.71_1844_v2.txt,0.71,1844.0,29635.891,200655.232,1.7,3
0.71_1845.txt,0.71,1845.0,29635.891,201645.208,0.1,6
0.71_1845_v1.txt,0.71,1845.0,29635.891,199022.316,-3.1,6
0.71_1845_v2.txt,0.71,1845.0,29635.891,199405.716,-0.0,4
0.71_1846.txt,0.71,1846.0,29635.891,195864.816,-0.8,3
0.71_1846_v1.txt,0.71,1846.0,29635.891,198598.696,0.2,5
0.71_1846_v2.txt,0.71,1846.0,29635.891,199496.708,0.4,3
0.71_1847.txt,0.71,1847.0,29635.891,196161.208,-16.9,3
0.71_1847_v1.txt,0.71,1847.0,29635.891,199245.932,0.2,9
0.71_1847_v2.txt,0.71,1847.0,29635.891,199365.128,0.1,3
0.71_1848.txt,0.71,1848.0,29635.891,197075.152,-5.4,2
0.71_1848_v1.txt,0.71,1848.0,29635.891,199026.152,0.1,0
0.71_1848_v2.txt,0.71,1848.0,29635.891,198486.828,-7.3,2
0.71_1849.txt,0.71,1849.0,29635.891,198774.056,-12.2,9
0.71_1849_v1.txt,0.71,1849.0,29635.891,199213.652,0.0,6
0.71_1849_v2.txt,0.71,1849.0,29635.891,197722.544,0.3,3
0.71_1850.txt,0.71,1850.0,29635.891,198678.376,-16.9,12
0.71_1850_v1.txt,0.71,1850.0,29635.891,200165.044,-0.1,4
0.71_1850_v2.txt,0.71,1850.0,29635.891,197653.62,0.1,5
0.72_1805.2_v1.txt,0.72,1805.2,29265.111,204459.584,-17.3,12
0.72_1805.2_v2.txt,0.72,1805.2,29265.111,205542.372,-24.3,8
0.72_1805.4_v1.txt,0.72,1805.4,29265.111,207839.156,-21.1,12
0.72_1805.4_v2.txt,0.72,1805.4,29265.111,206063.716,-18.8,7
0.72_1805.6_v1.txt,0.72,1805.6,29265.111,203715.336,-28.6,16
0.72_1805.6_v2.txt,0.72,1805.6,29265.111,206886.684,-19.4,16
0.72_1805.8_v1.txt,0.72,1805.8,29265.111,222272.952,-25.4,14
0.72_1805.8_v2.txt,0.72,1805.8,29265.111,204614.076,-27.2,14
0.72_1805_v1.txt,0.72,1805.0,29265.111,205211.912,-20.8,18
0.72_1805_v2.txt,0.72,1805.0,29265.111,205658.952,-18.1,8
0.72_1806.2_v1.txt,0.72,1806.2,29265.111,203400.132,-25.1,16
0.72_1806.2_v2.txt,0.72,1806.2,29265.111,204435.496,-18.0,10
0.72_1806.4_v1.txt,0.72,1806.4,29265.111,206924.452,-17.9,14
0.72_1806.4_v2.txt,0.72,1806.4,29265.111,207743.2,-27.8,15
0.72_1806.6_v1.txt,0.72,1806.6,29265.111,215362.044,-30.8,10
0.72_1806.6_v2.txt,0.72,1806.6,29265.111,206444.888,-17.7,15
0.72_1806.8_v1.txt,0.72,1806.8,29265.111,204673.996,-22.8,14
0.72_1806.8_v2.txt,0.72,1806.8,29265.111,203540.716,-20.6,19
0.72_1806_v1.txt,0.72,1806.0,29265.111,202595.292,-17.8,14
0.72_1806_v2.txt,0.72,1806.0,29265.111,204451.288,-22.1,15
0.72_1807.2_v1.txt,0.72,1807.2,29265.111,205562.908,-18.6,9
0.72_1807.2_v2.txt,0.72,1807.2,29265.111,204683.508,-20.2,11
0.72_1807.4_v1.txt,0.72,1807.4,29265.111,207354.184,-24.7,19
0.72_1807.4_v2.txt,0.72,1807.4,29265.111,207237.584,-23.1,16
0.72_1807.6_v1.txt,0.72,1807.6,29265.111,204336.4,-19.6,17
0.72_1807.6_v2.txt,0.72,1807.6,29265.111,206117.944,-19.9,11
0.72_1807.8_v1.txt,0.72,1807.8,29265.111,205727.428,-23.6,11
0.72_1807.8_v2.txt,0.72,1807.8,29265.111,203478.752,-22.6,7
0.72_1807_v1.txt,0.72,1807.0,29265.111,204649.028,-27.5,12
0.72_1807_v2.txt,0.72,1807.0,29265.111,205005.164,-17.4,13
0.72_1808.2_v1.txt,0.72,1808.2,29265.111,215183.888,-34.3,10
0.72_1808.2_v2.txt,0.72,1808.2,29265.111,203713.036,-19.6,4
0.72_1808.4_v1.txt,0.72,1808.4,29265.111,203870.1,-20.0,17
0.72_1808.4_v2.txt,0.72,1808.4,29265.111,204245.524,-19.4,13
0.72_1808.6_v1.txt,0.72,1808.6,29265.111,203454.26,-19.6,11
0.72_1808.6_v2.txt,0.72,1808.6,29265.111,207313.628,-21.2,3
0.72_1808.8_v1.txt,0.72,1808.8,29265.111,206330.94,-24.0,9
0.72_1808.8_v2.txt,0.72,1808.8,29265.111,204532.664,-20.3,11
0.72_1808_v1.txt,0.72,1808.0,29265.111,206505.548,-25.4,21
0.72_1808_v2.txt,0.72,1808.0,29265.111,205897.512,-18.1,17
0.72_1809.2_v1.txt,0.72,1809.2,29265.111,207041.048,-18.3,9
0.72_1809.2_v2.txt,0.72,1809.2,29265.111,207766.556,-20.4,13
0.72_1809.4_v1.txt,0.72,1809.4,29265.111,207335.868,-16.7,17
0.72_1809.4_v2.txt,0.72,1809.4,29265.111,206157.856,-21.6,7
0.72_1809.6_v1.txt,0.72,1809.6,29265.111,206185.116,-21.9,11
0.72_1809.6_v2.txt,0.72,1809.6,29265.111,205331.424,-16.9,20
0.72_1809.8_v1.txt,0.72,1809.8,29265.111,204273.092,-20.5,10
0.72_1809.8_v2.txt,0.72,1809.8,29265.111,205805.256,-15.2,18
0.72_1809_v1.txt,0.72,1809.0,29265.111,203422.9,-23.8,7
0.72_1809_v2.txt,0.72,1809.0,29265.111,205461.788,-25.2,5
0.72_1810.txt,0.72,1810.0,29265.111,206511.78,-25.6,3
0.72_1810_v1.txt,0.72,1810.0,29265.111,204061.732,-16.5,6
0.72_1810_v2.txt,0.72,1810.0,29265.111,202298.9,-21.1,7
0.72_1811.txt,0.72,1811.0,29265.111,206719.756,-16.5,8
0.72_1811_v1.txt,0.72,1811.0,29265.111,205331.072,-11.9,13
0.72_1811_v2.txt,0.72,1811.0,29265.111,203621.488,-17.9,4
0.72_1812.txt,0.72,1812.0,29265.111,204886.808,-20.0,10
0.72_1812_v1.txt,0.72,1812.0,29265.111,208184.728,-22.0,15
0.72_1812_v2.txt,0.72,1812.0,29265.111,204273.072,-21.4,9
0.72_1813.txt,0.72,1813.0,29265.111,207376.648,-24.3,16
0.72_1813_v1.txt,0.72,1813.0,29265.111,209505.4,-22.5,17
0.72_1813_v2.txt,0.72,1813.0,29265.111,205528.1,-19.0,9
0.72_1814.txt,0.72,1814.0,29265.111,206087.756,-19.4,6
0.72_1814_v1.txt,0.72,1814.0,29265.111,208875.712,-18.9,10
0.72_1814_v2.txt,0.72,1814.0,29265.111,208077.516,-17.1,14
0.72_1815.txt,0.72,1815.0,29265.111,210056.936,-22.0,10
0.72_1815_v1.txt,0.72,1815.0,29265.111,206243.448,-22.5,14
0.72_1815_v2.txt,0.72,1815.0,29265.111,207662.748,-16.1,6
0.72_1816.txt,0.72,1816.0,29265.111,210915.968,-15.6,9
0.72_1816_v1.txt,0.72,1816.0,29265.111,205113.936,-21.6,15
0.72_1816_v2.txt,0.72,1816.0,29265.111,203184.728,-15.8,11
0.72_1817.txt,0.72,1817.0,29265.111,209100.428,-20.7,5
0.72_1817_v1.txt,0.72,1817.0,29265.111,206082.596,-15.5,20
0.72_1817_v2.txt,0.72,1817.0,29265.111,204813.096,-14.0,1
0.72_1818.txt,0.72,1818.0,29265.111,205266.136,-12.9,11
0.72_1818_v1.txt,0.72,1818.0,29265.111,211444.228,-25.0,10
0.72_1818_v2.txt,0.72,1818.0,29265.111,206235.668,-11.1,17
0.72_1819.txt,0.72,1819.0,29265.111,205055.252,-17.2,6
0.72_1819_v1.txt,0.72,1819.0,29265.111,203883.604,-23.0,16
0.72_1819_v2.txt,0.72,1819.0,29265.111,207492.68,-11.7,6
0.72_1820.txt,0.72,1820.0,29265.111,206791.74,-24.1,5
0.72_1820_v1.txt,0.72,1820.0,29265.111,206265.024,-14.0,5
0.72_1820_v2.txt,0.72,1820.0,29265.111,204650.0,-10.7,14
0.72_1821.txt,0.72,1821.0,29265.111,210101.512,-20.5,3
0.72_1821_v1.txt,0.72,1821.0,29265.111,209489.732,-14.6,5
0.72_1821_v2.txt,0.72,1821.0,29265.111,208922.652,-19.2,7
0.72_1822.txt,0.72,1822.0,29265.111,205830.516,-13.5,15
0.72_1822_v1.txt,0.72,1822.0,29265.111,208750.472,-7.1,10
0.72_1822_v2.txt,0.72,1822.0,29265.111,210614.944,-13.1,14
0.72_1823.txt,0.72,1823.0,29265.111,203798.68,-15.9,8
0.72_1823_v1.txt,0.72,1823.0,29265.111,207857.264,-14.4,6
0.72_1823_v2.txt,0.72,1823.0,29265.111,204911.828,-13.4,10
0.72_1824.txt,0.72,1824.0,29265.111,200601.136,-2.5,3
0.72_1824_v1.txt,0.72,1824.0,29265.111,212969.576,-14.2,10
0.72_1824_v2.txt,0.72,1824.0,29265.111,210380.52,-12.0,4
0.72_1825.txt,0.72,1825.0,29265.111,202647.792,-13.8,12
0.72_1825_v1.txt,0.72,1825.0,29265.111,207103.46,-13.2,3
0.72_1825_v2.txt,0.72,1825.0,29265.111,209765.884,-23.6,9
0.72_1826.txt,0.72,1826.0,29265.111,206039.564,-18.1,10
0.72_1826_v1.txt,0.72,1826.0,29265.111,209140.912,-16.3,4
0.72_1826_v2.txt,0.72,1826.0,29265.111,207740.048,-13.1,3
0.72_1827.txt,0.72,1827.0,29265.111,196161.908,-0.1,8
0.72_1827_v1.txt,0.72,1827.0,29265.111,205641.848,-11.0,8
0.72_1827_v2.txt,0.72,1827.0,29265.111,205938.52,-12.1,8
0.72_1828.txt,0.72,1828.0,29265.111,200649.152,-12.2,6
0.72_1828_v1.txt,0.72,1828.0,29265.111,207198.836,-17.3,11
0.72_1828_v2.txt,0.72,1828.0,29265.111,207861.748,-10.4,5
0.72_1829.txt,0.72,1829.0,29265.111,197321.644,-0.6,4
0.72_1829_v1.txt,0.72,1829.0,29265.111,206947.32,-16.4,10
0.72_1829_v2.txt,0.72,1829.0,29265.111,204482.68,0.3,6
0.72_1830.txt,0.72,1830.0,29265.111,198525.72,-13.3,4
0.72_1830_v1.txt,0.72,1830.0,29265.111,208290.052,-10.4,4
0.72_1830_v2.txt,0.72,1830.0,29265.111,205856.188,-10.9,11
0.72_1831.txt,0.72,1831.0,29265.111,194486.028,-8.1,6
0.72_1831_v1.txt,0.72,1831.0,29265.111,206167.372,-14.4,1
0.72_1832.txt,0.72,1832.0,29265.111,196512.116,-10.6,12
0.72_1832_v1.txt,0.72,1832.0,29265.111,205636.592,-12.4,5
0.72_1833.txt,0.72,1833.0,29265.111,192654.46,0.2,2
0.72_1833_v1.txt,0.72,1833.0,29265.111,205602.048,-12.7,16
0.72_1834.txt,0.72,1834.0,29265.111,194615.632,-0.0,9
0.72_1834_v1.txt,0.72,1834.0,29265.111,204679.172,-11.9,10
0.72_1835.txt,0.72,1835.0,29265.111,195375.072,0.2,4
0.72_1835_v1.txt,0.72,1835.0,29265.111,200453.684,0.3,3
0.72_1836.txt,0.72,1836.0,29265.111,192793.116,0.2,2
0.72_1836_v1.txt,0.72,1836.0,29265.111,202438.196,-12.2,7
0.72_1837.txt,0.72,1837.0,29265.111,194554.984,0.4,6
0.72_1837_v1.txt,0.72,1837.0,29265.111,203882.512,-6.0,1
0.72_1838.txt,0.72,1838.0,29265.111,192832.032,0.0,4
0.72_1838_v1.txt,0.72,1838.0,29265.111,200644.74,0.5,7
0.72_1839.txt,0.72,1839.0,29265.111,193348.708,0.0,3
0.72_1840.txt,0.72,1840.0,29265.111,193885.208,0.0,4
0.72_1840_v1.txt,0.72,1840.0,29265.111,199012.48,-0.0,6
0.72_1840_v2.txt,0.72,1840.0,29265.111,197154.332,-0.2,3
0.72_1841.txt,0.72,1841.0,29265.111,193585.364,0.2,2
0.72_1841_v1.txt,0.72,1841.0,29265.111,201360.228,-11.6,1
0.72_1841_v2.txt,0.72,1841.0,29265.111,201991.944,-7.9,5
0.72_1842.txt,0.72,1842.0,29265.111,195433.004,-10.3,9
0.72_1842_v1.txt,0.72,1842.0,29265.111,203641.844,0.0,4
0.72_1842_v2.txt,0.72,1842.0,29265.111,199776.216,0.1,2
0.72_1843.txt,0.72,1843.0,29265.111,192389.508,-4.1,8
0.72_1843_v1.txt,0.72,1843.0,29265.111,199005.144,0.4,8
0.72_1843_v2.txt,0.72,1843.0,29265.111,201393.756,0.6,4
0.72_1844.txt,0.72,1844.0,29265.111,195764.656,0.0,3
0.72_1844_v1.txt,0.72,1844.0,29265.111,200960.528,0.5,1
0.72_1844_v2.txt,0.72,1844.0,29265.111,199816.892,0.5,5
0.72_1845.txt,0.72,1845.0,29265.111,192392.724,0.7,3
0.72_1845_v1.txt,0.72,1845.0,29265.111,199362.348,-0.1,1
0.72_1845_v2.txt,0.72,1845.0,29265.111,199748.288,0.5,2
0.72_1846.txt,0.72,1846.0,29265.111,190932.244,0.6,2
0.72_1846_v1.txt,0.72,1846.0,29265.111,197188.192,0.1,4
0.72_1846_v2.txt,0.72,1846.0,29265.111,197896.476,0.2,5
0.72_1847.txt,0.72,1847.0,29265.111,190669.364,0.1,3
0.72_1847_v1.txt,0.72,1847.0,29265.111,198837.196,0.0,0
0.72_1847_v2.txt,0.72,1847.0,29265.111,199030.892,0.1,2
0.72_1848.txt,0.72,1848.0,29265.111,192622.524,0.4,5
0.72_1848_v1.txt,0.72,1848.0,29265.111,198498.52,0.0,5
0.72_1848_v2.txt,0.72,1848.0,29265.111,202391.732,-0.1,1
0.72_1849.txt,0.72,1849.0,29265.111,191368.248,-16.2,6
0.72_1849_v1.txt,0.72,1849.0,29265.111,198009.468,0.0,4
0.72_1849_v2.txt,0.72,1849.0,29265.111,198662.792,-0.1,3
0.72_1850.txt,0.72,1850.0,29265.111,191195.264,0.2,3
0.72_1850_v1.txt,0.72,1850.0,29265.111,197691.58,0.1,2
0.72_1850_v2.txt,0.72,1850.0,29265.111,198931.78,-0.2,2
0.73_1805.2_v1.txt,0.73,1805.2,28896.86,206999.324,-17.2,23
0.73_1805.2_v2.txt,0.73,1805.2,28896.86,204246.608,-18.3,17
0.73_1805.4_v1.txt,0.73,1805.4,28896.86,204587.084,-25.5,30
0.73_1805.4_v2.txt,0.73,1805.4,28896.86,206618.316,-21.2,10
0.73_1805.6_v1.txt,0.73,1805.6,28896.86,202111.148,-26.4,16
0.73_1805.6_v2.txt,0.73,1805.6,28896.86,205948.768,-21.1,24
0.73_1805.8_v1.txt,0.73,1805.8,28896.86,202329.576,-23.6,16
0.73_1805.8_v2.txt,0.73,1805.8,28896.86,216405.924,-24.1,17
0.73_1805_v1.txt,0.73,1805.0,28896.86,204224.764,-23.6,17
0.73_1805_v2.txt,0.73,1805.0,28896.86,204682.412,-20.1,6
0.73_1806.2_v1.txt,0.73,1806.2,28896.86,207463.044,-30.1,15
0.73_1806.2_v2.txt,0.73,1806.2,28896.86,208467.804,-22.0,17
0.73_1806.4_v1.txt,0.73,1806.4,28896.86,205952.484,-16.9,20
0.73_1806.4_v2.txt,0.73,1806.4,28896.86,203851.276,-26.3,11
0.73_1806.6_v1.txt,0.73,1806.6,28896.86,204216.576,-22.8,10
0.73_1806.6_v2.txt,0.73,1806.6,28896.86,207286.768,-18.3,18
0.73_1806.8_v1.txt,0.73,1806.8,28896.86,205394.672,-28.9,18
0.73_1806.8_v2.txt,0.73,1806.8,28896.86,209051.596,-19.4,24
0.73_1806_v1.txt,0.73,1806.0,28896.86,207023.084,-20.1,12
0.73_1806_v2.txt,0.73,1806.0,28896.86,204554.376,-18.5,17
0.73_1807.2_v1.txt,0.73,1807.2,28896.86,202485.036,-21.6,13
0.73_1807.2_v2.txt,0.73,1807.2,28896.86,205285.568,-20.4,9
0.73_1807.4_v1.txt,0.73,1807.4,28896.86,205455.612,-14.6,10
0.73_1807.4_v2.txt,0.73,1807.4,28896.86,203266.152,-19.7,10
0.73_1807.6_v1.txt,0.73,1807.6,28896.86,212930.092,-24.3,15
0.73_1807.6_v2.txt,0.73,1807.6,28896.86,203773.432,-15.5,22
0.73_1807.8_v1.txt,0.73,1807.8,28896.86,206192.944,-19.1,21
0.73_1807.8_v2.txt,0.73,1807.8,28896.86,206003.812,-25.9,20
0.73_1807_v1.txt,0.73,1807.0,28896.86,205394.016,-22.4,20
0.73_1807_v2.txt,0.73,1807.0,28896.86,204420.744,-20.4,14
0.73_1808.2_v1.txt,0.73,1808.2,28896.86,204995.064,-26.0,15
0.73_1808.2_v2.txt,0.73,1808.2,28896.86,201873.596,-17.9,18
0.73_1808.4_v1.txt,0.73,1808.4,28896.86,208894.304,-27.8,10
0.73_1808.4_v2.txt,0.73,1808.4,28896.86,205437.788,-17.5,11
0.73_1808.6_v1.txt,0.73,1808.6,28896.86,203091.416,-22.3,16
0.73_1808.6_v2.txt,0.73,1808.6,28896.86,205245.104,-15.0,13
0.73_1808.8_v1.txt,0.73,1808.8,28896.86,203311.944,-19.9,21
0.73_1808.8_v2.txt,0.73,1808.8,28896.86,200746.492,-19.1,26
0.73_1808_v1.txt,0.73,1808.0,28896.86,204932.512,-27.8,30
0.73_1808_v2.txt,0.73,1808.0,28896.86,200602.5,-24.5,9
0.73_1809.2_v1.txt,0.73,1809.2,28896.86,206075.444,-19.4,9
0.73_1809.2_v2.txt,0.73,1809.2,28896.86,203342.304,-22.0,25
0.73_1809.4_v1.txt,0.73,1809.4,28896.86,204018.952,-26.7,17
0.73_1809.4_v2.txt,0.73,1809.4,28896.86,200176.256,-23.8,23
0.73_1809.6_v1.txt,0.73,1809.6,28896.86,203969.612,-19.1,13
0.73_1809.6_v2.txt,0.73,1809.6,28896.86,205166.092,-20.8,18
0.73_1809.8_v1.txt,0.73,1809.8,28896.86,224754.904,-35.9,18
0.73_1809.8_v2.txt,0.73,1809.8,28896.86,204715.82,-19.6,24
0.73_1809_v1.txt,0.73,1809.0,28896.86,206567.728,-23.3,18
0.73_1809_v2.txt,0.73,1809.0,28896.86,210924.608,-25.5,8
0.73_1810.txt,0.73,1810.0,28896.86,205510.084,-16.9,16
0.73_1810_v1.txt,0.73,1810.0,28896.86,206390.76,-22.1,13
0.73_1810_v2.txt,0.73,1810.0,28896.86,208142.9,-24.1,11
0.73_1811.txt,0.73,1811.0,28896.86,206445.768,-19.1,12
0.73_1811_v1.txt,0.73,1811.0,28896.86,203546.648,-16.2,17
0.73_1811_v2.txt,0.73,1811.0,28896.86,205011.048,-12.0,23
0.73_1812.txt,0.73,1812.0,28896.86,204661.276,-19.9,13
0.73_1812_v1.txt,0.73,1812.0,28896.86,205980.016,-15.6,26
0.73_1812_v2.txt,0.73,1812.0,28896.86,201553.816,-20.9,9
0.73_1813.txt,0.73,1813.0,28896.86,208355.976,-22.2,14
0.73_1813_v1.txt,0.73,1813.0,28896.86,203508.964,-14.8,19
0.73_1813_v2.txt,0.73,1813.0,28896.86,204232.436,-14.2,15
0.73_1814.txt,0.73,1814.0,28896.86,205789.64,-23.7,15
0.73_1814_v1.txt,0.73,1814.0,28896.86,204801.924,-18.6,13
0.73_1814_v2.txt,0.73,1814.0,28896.86,206974.452,-19.4,4
0.73_1815.txt,0.73,1815.0,28896.86,204693.144,-25.4,16
0.73_1815_v1.txt,0.73,1815.0,28896.86,207869.196,-16.4,15
0.73_1815_v2.txt,0.73,1815.0,28896.86,211551.232,-15.9,7
0.73_1816.txt,0.73,1816.0,28896.86,211136.168,-20.2,11
0.73_1816_v1.txt,0.73,1816.0,28896.86,202146.144,-18.6,18
0.73_1816_v2.txt,0.73,1816.0,28896.86,205597.908,-13.8,10
0.73_1817.txt,0.73,1817.0,28896.86,211229.224,-22.8,14
0.73_1817_v1.txt,0.73,1817.0,28896.86,203928.388,-14.4,15
0.73_1817_v2.txt,0.73,1817.0,28896.86,207712.38,-17.0,6
0.73_1818.txt,0.73,1818.0,28896.86,208290.068,-14.1,12
0.73_1818_v1.txt,0.73,1818.0,28896.86,206413.26,-19.0,23
0.73_1818_v2.txt,0.73,1818.0,28896.86,210368.124,-16.8,9
0.73_1819.txt,0.73,1819.0,28896.86,202764.716,-16.5,7
0.73_1819_v1.txt,0.73,1819.0,28896.86,205720.628,-14.7,17
0.73_1819_v2.txt,0.73,1819.0,28896.86,212591.828,-14.0,14
0.73_1820.txt,0.73,1820.0,28896.86,211306.968,-18.8,16
0.73_1820_v1.txt,0.73,1820.0,28896.86,208896.4,-14.6,14
0.73_1820_v2.txt,0.73,1820.0,28896.86,209929.068,-17.2,12
0.73_1821.txt,0.73,1821.0,28896.86,204437.928,-14.2,7
0.73_1821_v1.txt,0.73,1821.0,28896.86,207146.484,-18.1,13
0.73_1821_v2.txt,0.73,1821.0,28896.86,209259.86,-13.2,10
0.73_1822.txt,0.73,1822.0,28896.86,205041.804,-17.1,8
0.73_1822_v1.txt,0.73,1822.0,28896.86,210822.856,-22.5,6
0.73_1822_v2.txt,0.73,1822.0,28896.86,205941.972,-14.3,9
0.73_1823.txt,0.73,1823.0,28896.86,203821.608,-5.7,5
0.73_1823_v1.txt,0.73,1823.0,28896.86,205175.384,-10.1,14
0.73_1823_v2.txt,0.73,1823.0,28896.86,209536.344,-15.4,7
0.73_1824.txt,0.73,1824.0,28896.86,203475.376,-11.0,8
0.73_1824_v1.txt,0.73,1824.0,28896.86,203205.536,-17.1,12
0.73_1824_v2.txt,0.73,1824.0,28896.86,206985.288,-11.6,7
0.73_1825.txt,0.73,1825.0,28896.86,205060.48,-16.8,12
0.73_1825_v1.txt,0.73,1825.0,28896.86,205693.56,-6.3,11
0.73_1825_v2.txt,0.73,1825.0,28896.86,207852.98,-10.6,7
0.73_1826.txt,0.73,1826.0,28896.86,208555.1,-22.7,6
0.73_1826_v1.txt,0.73,1826.0,28896.86,210186.708,-14.5,7
0.73_1826_v2.txt,0.73,1826.0,28896.86,206443.804,-11.6,6
0.73_1827.txt,0.73,1827.0,28896.86,204163.664,-16.6,16
0.73_1827_v1.txt,0.73,1827.0,28896.86,206599.98,-13.9,10
0.73_1827_v2.txt,0.73,1827.0,28896.86,207888.552,-5.6,7
0.73_1828.txt,0.73,1828.0,28896.86,205226.612,-14.3,5
0.73_1828_v1.txt,0.73,1828.0,28896.86,206329.212,-13.2,13
0.73_1828_v2.txt,0.73,1828.0,28896.86,204438.556,-5.2,5
0.73_1829.txt,0.73,1829.0,28896.86,204338.624,-15.1,9
0.73_1829_v1.txt,0.73,1829.0,28896.86,208825.452,-11.4,10
0.73_1829_v2.txt,0.73,1829.0,28896.86,204324.228,-9.2,7
0.73_1830.txt,0.73,1830.0,28896.86,199594.032,-6.4,6
0.73_1830_v1.txt,0.73,1830.0,28896.86,204175.348,-15.1,3
0.73_1830_v2.txt,0.73,1830.0,28896.86,203390.172,-7.0,4
0.73_1831.txt,0.73,1831.0,28896.86,203530.468,-15.4,8
0.73_1832.txt,0.73,1832.0,28896.86,195369.42,-8.8,11
0.73_1833.txt,0.73,1833.0,28896.86,197197.76,-6.2,15
0.73_1834.txt,0.73,1834.0,28896.86,193517.0,0.1,3
0.73_1835.txt,0.73,1835.0,28896.86,198868.472,-12.8,3
0.73_1836.txt,0.73,1836.0,28896.86,196111.892,0.3,9
0.73_1837.txt,0.73,1837.0,28896.86,194969.884,-1.2,6
0.73_1838.txt,0.73,1838.0,28896.86,192247.092,0.2,7
0.73_1839.txt,0.73,1839.0,28896.86,196043.524,-0.0,9
0.73_1840.txt,0.73,1840.0,28896.86,193637.076,-0.2,11
0.73_1840_v1.txt,0.73,1840.0,28896.86,202406.78,-13.9,12
0.73_1840_v2.txt,0.73,1840.0,28896.86,197986.736,0.0,3
0.73_1841.txt,0.73,1841.0,28896.86,192104.452,0.1,4
0.73_1841_v1.txt,0.73,1841.0,28896.86,200405.724,-0.4,4
0.73_1841_v2.txt,0.73,1841.0,28896.86,198638.124,-0.1,6
0.73_1842.txt,0.73,1842.0,28896.86,194197.528,0.1,5
0.73_1842_v1.txt,0.73,1842.0,28896.86,197327.884,0.1,8
0.73_1842_v2.txt,0.73,1842.0,28896.86,198066.916,0.1,9
0.73_1843.txt,0.73,1843.0,28896.86,191920.724,-0.1,5
0.73_1843_v1.txt,0.73,1843.0,28896.86,196914.708,-0.1,6
0.73_1843_v2.txt,0.73,1843.0,28896.86,198779.852,0.3,2
0.73_1844.txt,0.73,1844.0,28896.86,195111.048,0.0,7
0.73_1844_v1.txt,0.73,1844.0,28896.86,200803.64,-8.8,3
0.73_1844_v2.txt,0.73,1844.0,28896.86,196925.244,0.0,4
0.73_1845.txt,0.73,1845.0,28896.86,189723.28,-0.3,10
0.73_1845_v1.txt,0.73,1845.0,28896.86,199448.964,-0.2,5
0.73_1845_v2.txt,0.73,1845.0,28896.86,196897.536,-0.0,7
